# Simulation 3 (Up to date),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# 698 data points written for 54 variables.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral a c celeration (m/s²),L atitude (°),L ongitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Mass (g),Propellant mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Stability margin calibers (?),Mach number (?),Reynolds number (?),Thrust (N),Drag force (N),Drag coefficient (?),Axial drag coefficient (?),Friction drag coefficient (?),Pressure drag coefficient (?),Base drag coefficient (?),Normal force coefficient (?),Pitch moment coefficient (?),Yaw moment coefficient (?),Side force coefficient (?),Roll moment coefficient (?),Roll forcing coefficient (?),Roll damping coefficient (?),Pitch damping coefficient (?),Coriolis acceleration (m/s²),Reference length (cm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
15.916,287.35,-34.514,-5.8617,34.52,5.8623,2.4785,0.03151,2.4787,0.72838,0.63639,0.081331,28.61,-80.6,9.7913,0.010102,1.19E-05,11.05,0.41949,227.49,0,0.011396,3.23E-04,60.646,45.5,3.0292,0.10175,1597756,0,0.89416,0.64122,0.64122,0.20215,0.31772,0.12135,0.0022827,0.0028697,4.41E-04,0,0,0,0,0.0039849,0.0044206,5,19.635,-88.954,0.77201,NaN,13.132,979.55,339.26,0.05,0.16575
15.966,285.62,-34.805,-5.7755,34.811,5.8038,2.5106,0.031931,2.5108,0.72868,0.6497,0.57181,28.61,-80.6,9.7913,0.47543,1.26E-05,-7.9661,0.0055374,227.49,0,0.011396,3.23E-04,60.513,45.5,3.0025,0.10261,1611454,0,0.90975,0.64098,0.64142,0.20182,0.31779,0.12137,0.10833,0.32733,-1.12E-04,0,0,0,0,-0.0020365,0.0044579,5,19.635,-88.455,0.75731,NaN,13.143,979.75,339.26,0.034273,0.16587
16.001,284.42,-35.002,-5.7192,35.009,5.7747,2.5332,0.032228,2.5334,0.72889,0.67384,0.79827,28.61,-80.6,9.7913,0.63633,1.39E-05,-3.1568,0.0036013,227.49,0,0.011396,3.23E-04,60.467,45.5,2.9933,0.10319,1620744,0,0.92047,0.64082,0.6416,0.2016,0.31783,0.12138,0.14541,0.4357,-1.10E-05,0,0,0,0,-3.16E-04,0.0044832,5,19.635,-88.261,0.75239,NaN,13.151,979.89,339.27,0.025456,0.16598
16.026,283.53,-35.147,-5.6853,35.154,5.7417,2.5506,0.032457,2.5508,0.72905,0.69451,0.80228,28.61,-80.6,9.7913,0.63587,1.45E-05,0.90757,0.004969,227.49,0,0.011396,3.23E-04,60.467,45.5,2.9934,0.10362,1627595,0,0.92804,0.6407,0.64149,0.20144,0.31786,0.1214,0.14531,0.43515,6.43E-05,0,0,0,0,2.59E-05,0.0045018,5,19.635,-88.232,0.74911,NaN,13.157,980,339.27,0.025275,0.1661
16.051,282.64,-35.291,-5.6588,35.298,5.6983,2.5684,0.03269,2.5686,0.72921,0.71338,0.66983,28.61,-80.6,9.7913,0.53826,1.41E-05,4.658,0.0038577,227.49,0,0.011396,3.23E-04,60.495,45.5,2.999,0.10404,1634363,0,0.93524,0.64058,0.64115,0.20128,0.3179,0.12141,0.12279,0.36779,-2.33E-04,0,0,0,0,6.77E-04,0.0045203,5,19.635,-88.304,0.746,NaN,13.163,980.1,339.28,0.029659,0.16621
16.081,281.59,-35.458,-5.6326,35.465,5.6453,2.5898,0.032971,2.5901,0.72939,0.7292,0.37751,28.61,-80.6,9.7913,0.32768,1.43E-05,7.9316,0.0082093,227.49,0,0.011396,3.23E-04,60.555,45.5,3.011,0.10453,1642265,0,0.94352,0.64045,0.64066,0.20109,0.31794,0.12142,0.074473,0.22228,5.63E-05,0,0,0,0,0.0019451,0.0045418,5,19.635,-88.494,0.7424,NaN,13.17,980.22,339.28,0.044488,0.16633
16.126,280.01,-35.708,-5.5901,35.715,5.5931,2.6225,0.033399,2.6227,0.72965,0.73362,0.18312,28.61,-80.6,9.7913,0.071766,1.48E-05,-9.3512,0.036543,227.49,0,0.011396,3.23E-04,60.629,45.5,3.0258,0.10527,1654035,0,0.95641,0.64025,0.64026,0.20082,0.31799,0.12144,0.016237,0.052063,-1.18E-04,0,0,0,0,-0.0026659,0.0045737,5,19.635,-88.895,0.73443,NaN,13.18,980.41,339.29,0.05,0.16644
16.176,278.22,-35.986,-5.5283,35.993,5.5715,2.6587,0.033872,2.6589,0.72992,0.71056,0.69211,28.61,-80.6,9.7913,0.42411,1.41E-05,-5.8693,0.0055666,227.49,0,0.011396,3.23E-04,60.528,45.5,3.0055,0.10608,1667122,0,0.97169,0.64004,0.64039,0.20052,0.31806,0.12146,0.096561,0.2908,4.46E-04,0,0,0,0,-0.0010341,0.0046092,5,19.635,-89.293,0.72777,NaN,13.192,980.62,339.29,0.036061,0.1666
16.212,276.91,-36.184,-5.4805,36.191,5.5409,2.6838,0.0342,2.684,0.73008,0.68264,0.81648,28.61,-80.6,9.7913,0.50579,1.50E-05,-1.33,0.0038559,227.49,0,0.011396,3.23E-04,60.505,45.5,3.0009,0.10666,1676461,0,0.98252,0.63989,0.64039,0.2003,0.31811,0.12148,0.11533,0.34593,1.31E-04,0,0,0,0,-5.25E-05,0.0046345,5,19.635,-89.425,0.73176,NaN,13.2,980.77,339.3,0.029979,0.16677
16.242,275.83,-36.348,-5.4419,36.354,5.4907,2.7039,0.034462,2.7041,0.73021,0.65905,0.73007,28.61,-80.6,9.7913,0.44484,1.54E-05,2.5176,0.0016707,227.49,0,0.011396,3.23E-04,60.522,45.5,3.0044,0.10714,1684168,0,0.99115,0.63976,0.64015,0.20013,0.31814,0.12149,0.10132,0.30388,4.46E-04,0,0,0,0,1.87E-04,0.0046554,5,19.635,-89.406,0.7398,NaN,13.207,980.9,339.3,0.033819,0.16695
16.275,274.59,-36.531,-5.3984,36.537,5.4181,2.7258,0.034747,2.726,0.73034,0.6385,0.46194,28.61,-80.6,9.7913,0.26261,1.56E-05,5.7789,0.006046,227.49,0,0.011396,3.23E-04,60.575,45.5,3.0149,0.10768,1692806,0,1.0007,0.63963,0.63976,0.19993,0.31819,0.12151,0.059623,0.17867,-4.17E-04,0,0,0,0,9.73E-04,0.0046788,5,19.635,-89.261,0.74902,NaN,13.215,981.04,339.31,0.05,0.16706
16.325,272.76,-36.799,-5.3273,36.805,5.3278,2.7574,0.035159,2.7576,0.73053,0.62872,0.071964,28.61,-80.6,9.7913,0.095557,1.71E-05,-6.8777,0.016565,227.49,0,0.011396,3.23E-04,60.623,45.5,3.0245,0.10847,1705469,0,1.0151,0.63943,0.63944,0.19965,0.31825,0.12153,0.021631,0.066526,4.41E-04,0,0,0,0,-0.001358,0.0047131,5,19.635,-88.926,0.76005,NaN,13.227,981.26,339.31,0.05,0.16718
16.375,270.91,-37.064,-5.2518,37.069,5.2726,2.7891,0.035573,2.7893,0.73073,0.64339,0.46788,28.61,-80.6,9.7913,0.3539,1.78E-05,-3.5403,0.0018203,227.49,0,0.011396,3.23E-04,60.549,45.5,3.0097,0.10925,1717983,0,1.03,0.63923,0.63948,0.19937,0.31831,0.12155,0.080485,0.24228,2.05E-04,0,0,0,0,-3.55E-04,0.004747,5,19.635,-88.652,0.76083,NaN,13.239,981.48,339.32,0.040776,0.16733
16.416,269.4,-37.277,-5.1978,37.283,5.2236,2.8158,0.035922,2.816,0.73091,0.6644,0.51787,28.61,-80.6,9.7913,0.38381,1.96E-05,0.81981,9.44E-04,227.49,0,0.011396,3.23E-04,60.54,45.5,3.008,0.10987,1728078,0,1.0418,0.63908,0.63937,0.19915,0.31836,0.12157,0.087337,0.26251,-1.62E-04,0,0,0,0,1.88E-05,0.0047743,5,19.635,-88.595,0.76076,NaN,13.249,981.65,339.33,0.037199,0.16744
16.453,268.01,-37.469,-5.1571,37.476,5.1679,2.8408,0.036251,2.841,0.73109,0.68081,0.3343,28.61,-80.6,9.7914,0.26468,1.83E-05,4.3162,0.0012897,227.49,0,0.011396,3.23E-04,60.575,45.5,3.0149,0.11044,1737206,0,1.0523,0.63894,0.63908,0.19895,0.31841,0.12159,0.060101,0.18036,6.90E-05,0,0,0,0,5.16E-04,0.004799,5,19.635,-88.694,0.7576,NaN,13.258,981.82,339.33,0.05,0.16757
16.503,266.13,-37.726,-5.1049,37.732,5.1059,2.8751,0.0367,2.8753,0.73134,0.6869,0.10323,28.61,-80.6,9.7914,0.014408,1.76E-05,-6.1296,-0.012569,227.49,0,0.011396,3.23E-04,60.647,45.5,3.0293,0.11119,1749362,0,1.0664,0.63876,0.63876,0.19868,0.31847,0.12161,0.0032571,0.011299,-2.58E-04,0,0,0,0,-0.0010263,0.0048319,5,19.635,-88.971,0.75353,NaN,13.27,982.04,339.34,0.05,0.1677
16.553,264.24,-37.98,-5.0461,37.986,5.0691,2.9091,0.037147,2.9094,0.73158,0.67142,0.48247,28.61,-80.6,9.7914,0.25118,1.85E-05,-4.028,-1.83E-04,227.49,0,0.011396,3.23E-04,60.579,45.5,3.0157,0.11194,1761376,0,1.0809,0.63858,0.6387,0.19843,0.31853,0.12163,0.057025,0.17287,-3.87E-04,0,0,0,0,-4.37E-04,0.0048643,5,19.635,-89.238,0.75579,NaN,13.282,982.26,339.35,0.05,0.16782
16.603,262.33,-38.231,-4.9835,38.236,5.0154,2.942,0.037579,2.9422,0.73182,0.64385,0.56398,28.61,-80.6,9.7914,0.29947,2.08E-05,0.26673,0.0011265,227.49,0,0.011396,3.23E-04,60.565,45.5,3.013,0.11267,1773245,0,1.0952,0.63841,0.63858,0.19817,0.31859,0.12165,0.068048,0.20527,-5.89E-05,0,0,0,0,1.89E-06,0.0048963,5,19.635,-89.335,0.75959,NaN,13.295,982.48,339.36,0.045199,0.16793
16.649,260.6,-38.455,-4.9264,38.46,4.9389,2.9706,0.037955,2.9708,0.73202,0.62237,0.3523,28.61,-80.6,9.7914,0.16932,1.78E-05,3.5414,0.0030604,227.49,0,0.011396,3.23E-04,60.603,45.5,3.0205,0.11333,1783857,0,1.1077,0.63826,0.63831,0.19795,0.31864,0.12167,0.038387,0.11608,4.80E-04,0,0,0,0,3.30E-04,0.0049249,5,19.635,-89.242,0.7613,NaN,13.306,982.69,339.36,0.05,0.16805
16.699,258.67,-38.699,-4.8596,38.704,4.8597,3.0014,0.03836,3.0017,0.73224,0.61418,0.02577,28.61,-80.6,9.7914,0.059595,1.65E-05,-4.3515,0.0087057,227.49,0,0.011396,3.23E-04,60.635,45.5,3.0269,0.11405,1795470,0,1.1217,0.63809,0.6381,0.1977,0.3187,0.12169,0.013485,0.04138,-2.91E-04,0,0,0,0,-4.92E-04,0.0049562,5,19.635,-89.031,0.76057,NaN,13.319,982.91,339.37,0.05,0.16816
16.749,256.73,-38.94,-4.7918,38.945,4.8011,3.0323,0.038767,3.0325,0.73246,0.62318,0.29806,28.61,-80.6,9.7914,0.2209,1.56E-05,-2.034,0.002313,227.49,0,0.011396,3.23E-04,60.588,45.5,3.0176,0.11476,1806944,0,1.1358,0.63793,0.63803,0.19746,0.31875,0.12171,0.05013,0.15137,4.12E-04,0,0,0,0,-1.06E-04,0.0049871,5,19.635,-88.862,0.75232,NaN,13.331,983.14,339.38,0.05,0.16827
16.799,254.77,-39.178,-4.731,39.184,4.7398,3.0639,0.039182,3.0641,0.73268,0.63906,0.28951,28.61,-80.6,9.7914,0.21466,1.44E-05,1.5413,0.0066788,227.49,0,0.011396,3.23E-04,60.59,45.5,3.018,0.11545,1818277,0,1.1497,0.63777,0.63786,0.19723,0.31881,0.12173,0.04871,0.14707,-6.92E-05,0,0,0,0,6.02E-05,0.0050177,5,19.635,-88.851,0.7434,NaN,13.344,983.37,339.39,0.05,0.16839
16.849,252.81,-39.414,-4.6765,39.419,4.6766,3.0961,0.039605,3.0963,0.73289,0.6477,0.031822,28.61,-80.6,9.7914,0.064212,1.57E-05,3.8172,0.013386,227.49,0,0.011396,3.23E-04,60.634,45.5,3.0267,0.11615,1829478,0,1.1633,0.63762,0.63763,0.197,0.31887,0.12175,0.014532,0.043858,-2.79E-04,0,0,0,0,3.65E-04,0.0050478,5,19.635,-88.994,0.73682,NaN,13.357,983.6,339.39,0.05,0.1685
16.899,250.83,-39.646,-4.6208,39.651,4.6289,3.1284,0.040028,3.1286,0.73307,0.64132,0.27352,28.61,-80.6,9.7914,0.11151,1.61E-05,-3.3704,0.0062625,227.49,0,0.011396,3.23E-04,60.62,45.5,3.024,0.11683,1840546,0,1.1771,0.63747,0.6375,0.19677,0.31892,0.12177,0.025258,0.07643,3.27E-05,0,0,0,0,-2.81E-04,0.0050775,5,19.635,-89.185,0.74288,NaN,13.37,983.83,339.4,0.05,0.16863
16.949,248.85,-39.876,-4.5619,39.881,4.5804,3.16,0.040442,3.1603,0.73323,0.62325,0.4108,28.61,-80.6,9.7914,0.18863,1.38E-05,-0.79051,0.0039026,227.49,0,0.011396,3.23E-04,60.598,45.5,3.0196,0.1175,1851476,0,1.1907,0.63733,0.6374,0.19655,0.31898,0.12179,0.042787,0.12889,-1.80E-04,0,0,0,0,-1.53E-05,0.0051069,5,19.635,-89.293,0.7566,NaN,13.383,984.06,339.41,0.05,0.16874
16.999,246.85,-40.102,-4.5016,40.107,4.5114,3.1907,0.040843,3.1909,0.7334,0.60467,0.29792,28.61,-80.6,9.7914,0.12474,1.12E-05,1.9036,0.0067106,227.49,0,0.011396,3.23E-04,60.617,45.5,3.0233,0.11816,1862274,0,1.2042,0.63718,0.63721,0.19634,0.31903,0.12182,0.028264,0.085143,2.41E-04,0,0,0,0,8.76E-05,0.0051358,5,19.635,-89.261,0.77162,NaN,13.396,984.3,339.42,0.05,0.16885
17.049,244.84,-40.326,-4.4394,40.33,4.4396,3.2206,0.041236,3.2209,0.73356,0.59608,0.040212,28.61,-80.6,9.7914,0.018674,1.21E-05,-2.784,0.033291,227.49,0,0.011396,3.23E-04,60.648,45.5,3.0295,0.11882,1872941,0,1.2176,0.63705,0.63705,0.19612,0.31909,0.12184,0.0042231,0.013346,3.20E-04,0,0,0,0,-1.85E-04,0.0051644,5,19.635,-89.134,0.7671,NaN,13.409,984.53,339.42,0.05,0.16897
17.099,242.81,-40.546,-4.377,40.551,4.3801,3.2505,0.041629,3.2507,0.73375,0.59977,0.16362,28.61,-80.6,9.7914,0.13028,1.20E-05,-1.4296,0.0041184,227.49,0,0.011396,3.23E-04,60.615,45.5,3.023,0.11947,1883477,0,1.2309,0.63691,0.63694,0.19592,0.31914,0.12186,0.029523,0.089125,-3.51E-04,0,0,0,0,-4.83E-05,0.0051926,5,19.635,-89.022,0.75738,NaN,13.422,984.77,339.43,0.05,0.16908
17.149,240.78,-40.764,-4.3187,40.768,4.3221,3.2807,0.042027,3.281,0.73394,0.609,0.17166,28.61,-80.6,9.7914,0.13408,1.31E-05,0.93366,0.0087617,227.49,0,0.011396,3.23E-04,60.614,45.5,3.0228,0.1201,1893881,0,1.2442,0.63678,0.63681,0.19571,0.31919,0.12188,0.030388,0.091562,1.97E-04,0,0,0,0,2.04E-05,0.0052205,5,19.635,-89.01,0.73958,NaN,13.435,985.01,339.44,0.05,0.16919
17.199,238.74,-40.978,-4.2644,40.983,4.2644,3.3113,0.042428,3.3116,0.7341,0.61368,0.0023315,28.61,-80.6,9.7914,0.040281,1.40E-05,2.4802,0.010279,227.49,0,0.011396,3.23E-04,60.642,45.5,3.0283,0.12073,1904155,0,1.2572,0.63665,0.63665,0.19551,0.31924,0.12189,0.0091139,0.027031,-3.97E-04,0,0,0,0,1.42E-04,0.005248,5,19.635,-89.102,0.73637,NaN,13.448,985.25,339.45,0.05,0.16931
17.249,236.68,-41.19,-4.2101,41.195,4.2153,3.3419,0.042829,3.3422,0.73425,0.6081,0.2109,28.61,-80.6,9.7914,0.070829,1.37E-05,-2.1594,0.0070016,227.49,0,0.011396,3.23E-04,60.633,45.5,3.0266,0.12135,1914303,0,1.2703,0.63652,0.63653,0.19532,0.31929,0.12191,0.016035,0.048746,-4.77E-04,0,0,0,0,-1.07E-04,0.0052751,5,19.635,-89.225,0.74483,NaN,13.462,985.49,339.46,0.05,0.16942
17.299,234.62,-41.399,-4.154,41.403,4.1645,3.372,0.043222,3.3722,0.73438,0.59474,0.29578,28.61,-80.6,9.7915,0.11524,1.54E-05,-0.42116,0.0029637,227.49,0,0.011396,3.23E-04,60.62,45.5,3.024,0.12197,1924321,0,1.2832,0.6364,0.63643,0.19512,0.31934,0.12193,0.026109,0.078912,-9.43E-05,0,0,0,0,-4.02E-06,0.0053018,5,19.635,-89.292,0.77038,NaN,13.475,985.73,339.46,0.05,0.16953
17.349,232.54,-41.605,-4.0967,41.609,4.1019,3.4014,0.043608,3.4016,0.73453,0.58164,0.20574,28.61,-80.6,9.7915,0.068193,1.62E-05,1.2783,0.012463,227.49,0,0.011396,3.23E-04,60.634,45.5,3.0268,0.12257,1934212,0,1.296,0.63628,0.63629,0.19493,0.31939,0.12195,0.015438,0.046572,2.66E-04,0,0,0,0,3.67E-05,0.0053282,5,19.635,-89.267,0.7868,NaN,13.488,985.98,339.47,0.05,0.16964
17.399,230.46,-41.809,-4.0386,41.813,4.0387,3.4303,0.043988,3.4305,0.7347,0.57578,0.027518,28.61,-80.6,9.7915,0.023839,1.56E-05,-1.6697,0.033347,227.49,0,0.011396,3.23E-04,60.647,45.5,3.0294,0.12317,1943979,0,1.3087,0.63616,0.63616,0.19475,0.31944,0.12197,0.0053927,0.016515,3.35E-04,0,0,0,0,-6.20E-05,0.0053542,5,19.635,-89.187,0.78833,NaN,13.502,986.22,339.48,0.05,0.16976
17.449,228.36,-42.009,-3.9811,42.013,3.9822,3.4591,0.04437,3.4594,0.73491,0.57792,0.093751,28.61,-80.6,9.7915,0.085569,1.41E-05,-0.6049,0.0079222,227.49,0,0.011396,3.23E-04,60.629,45.5,3.0258,0.12375,1953621,0,1.3214,0.63605,0.63606,0.19457,0.31949,0.12199,0.019379,0.059013,-3.47E-04,0,0,0,0,-8.06E-06,0.0053798,5,19.635,-89.126,0.77481,NaN,13.516,986.47,339.49,0.05,0.16987
17.499,226.26,-42.207,-3.9266,42.211,3.9272,3.4881,0.044756,3.4884,0.73512,0.58259,0.070428,28.61,-80.6,9.7915,0.073523,1.31E-05,0.9305,0.0084965,227.49,0,0.011396,3.23E-04,60.633,45.5,3.0265,0.12433,1963139,0,1.3338,0.63594,0.63595,0.19439,0.31954,0.12201,0.016648,0.04989,-2.18E-05,0,0,0,0,1.89E-05,0.0054052,5,19.635,-89.136,0.74787,NaN,13.529,986.71,339.5,0.05,0.16998
17.549,224.14,-42.402,-3.8742,42.406,3.8747,3.5172,0.045142,3.5175,0.73532,0.58297,0.062897,28.61,-80.6,9.7915,0.0065262,1.36E-05,1.676,0.11351,227.49,0,0.011396,3.23E-04,60.653,45.5,3.0305,0.1249,1972534,0,1.3462,0.63583,0.63583,0.19421,0.31959,0.12203,0.001476,0.0046321,-4.02E-04,0,0,0,0,6.07E-05,0.0054301,5,19.635,-89.206,0.72659,NaN,13.543,986.96,339.51,0.05,0.1701
17.599,222.02,-42.594,-3.8218,42.598,3.8265,3.5463,0.045525,3.5465,0.73549,0.57637,0.18954,28.61,-80.6,9.7915,0.056473,1.40E-05,-1.162,0.014121,227.49,0,0.011396,3.23E-04,60.638,45.5,3.0276,0.12547,1981808,0,1.3585,0.63572,0.63573,0.19404,0.31963,0.12205,0.012784,0.038436,-1.16E-04,0,0,0,0,-2.89E-05,0.0054547,5,19.635,-89.281,0.72865,NaN,13.557,987.21,339.51,0.05,0.17021
17.649,219.88,-42.784,-3.7684,42.788,3.7743,3.5748,0.0459,3.5751,0.73562,0.56587,0.21047,28.61,-80.6,9.7915,0.066762,1.38E-05,0.069038,0.015591,227.49,0,0.011396,3.23E-04,60.635,45.5,3.027,0.12602,1990961,0,1.3707,0.63562,0.63563,0.19387,0.31968,0.12206,0.015116,0.045447,-2.94E-04,0,0,0,0,1.01E-07,0.005479,5,19.635,-89.309,0.78069,NaN,13.571,987.46,339.52,0.05,0.17032
17.699,217.74,-42.971,-3.7144,42.975,3.7164,3.6029,0.04627,3.6032,0.73578,0.5573,0.12092,28.61,-80.6,9.7915,0.02314,1.39E-05,0.95583,0.042416,227.49,0,0.011396,3.23E-04,60.648,45.5,3.0296,0.12657,2.00E+06,0,1.3827,0.63552,0.63552,0.19371,0.31973,0.12208,0.0052353,0.016009,-4.68E-04,0,0,0,0,1.92E-05,0.0055029,5,19.635,-89.28,0.82602,NaN,13.585,987.71,339.53,0.05,0.17044
17.749,215.59,-43.156,-3.6603,43.159,3.6603,3.6306,0.04664,3.6309,0.73599,0.55429,0.0048647,28.61,-80.6,9.7915,0.033056,1.40E-05,-0.83895,0.028654,227.49,0,0.011396,3.23E-04,60.645,45.5,3.029,0.12711,2008909,0,1.3947,0.63542,0.63542,0.19354,0.31977,0.1221,0.0074802,0.022988,3.32E-04,0,0,0,0,-1.47E-05,0.0055265,5,19.635,-89.231,0.82661,NaN,13.599,987.97,339.54,0.05,0.17055
17.799,213.42,-43.337,-3.6075,43.341,3.6078,3.6584,0.047014,3.6587,0.73626,0.55562,0.041261,28.61,-80.6,9.7915,0.054879,1.28E-05,0.075345,0.015947,227.49,0,0.011396,3.23E-04,60.639,45.5,3.0278,0.12764,2017707,0,1.4066,0.63532,0.63532,0.19338,0.31982,0.12212,0.012424,0.037613,-3.85E-04,0,0,0,0,1.18E-07,0.0055498,5,19.635,-89.211,0.78176,NaN,13.613,988.22,339.55,0.05,0.17066
17.849,211.25,-43.516,-3.5568,43.52,3.5568,3.6862,0.047389,3.6865,0.73654,0.55664,0.012805,28.61,-80.6,9.7915,0.029109,1.25E-05,0.93732,0.037825,227.49,0,0.011396,3.23E-04,60.647,45.5,3.0293,0.12817,2026388,0,1.4183,0.63522,0.63523,0.19323,0.31986,0.12214,0.0065871,0.019452,2.12E-04,0,0,0,0,1.80E-05,0.0055727,5,19.635,-89.238,0.71692,NaN,13.627,988.47,339.56,0.05,0.17078
17.899,209.07,-43.693,-3.507,43.696,3.5087,3.714,0.04776,3.7143,0.73676,0.55355,0.10999,28.61,-80.6,9.7915,0.016906,1.24E-05,-1.0459,0.060309,227.49,0,0.011396,3.23E-04,60.65,45.5,3.03,0.12868,2034954,0,1.4299,0.63513,0.63513,0.19307,0.3199,0.12215,0.0038248,0.011183,-3.59E-04,0,0,0,0,-2.23E-05,0.0055953,5,19.635,-89.291,0.68356,NaN,13.641,988.73,339.57,0.05,0.17089
17.949,206.88,-43.867,-3.457,43.87,3.4609,3.7415,0.048123,3.7418,0.7369,0.54636,0.16534,28.61,-80.6,9.7915,0.042858,1.31E-05,-0.40992,0.018208,227.49,0,0.011396,3.23E-04,60.643,45.5,3.0286,0.12919,2043406,0,1.4414,0.63504,0.63504,0.19292,0.31995,0.12217,0.0097011,0.028985,1.60E-04,0,0,0,0,-3.40E-06,0.0056176,5,19.635,-89.329,0.72096,NaN,13.655,988.99,339.57,0.05,0.171
17.999,204.68,-44.039,-3.4066,44.042,3.4094,3.7686,0.048479,3.7689,0.73701,0.53849,0.13759,28.61,-80.6,9.7915,0.030098,1.28E-05,0.35496,0.021369,227.49,0,0.011396,3.23E-04,60.647,45.5,3.0293,0.12969,2051744,0,1.4528,0.63495,0.63495,0.19278,0.31999,0.12219,0.0068115,0.020604,-1.51E-04,0,0,0,0,2.53E-06,0.0056395,5,19.635,-89.33,0.78805,NaN,13.67,989.24,339.58,0.05,0.17112
18.049,202.48,-44.208,-3.3561,44.211,3.3566,3.7954,0.048833,3.7957,0.73715,0.53352,0.059348,28.61,-80.6,9.7916,0.0058799,1.33E-05,-0.5969,0.086475,227.49,0,0.011396,3.23E-04,60.654,45.5,3.0308,0.13019,2.06E+06,0,1.4641,0.63486,0.63486,0.19263,0.32003,0.1222,0.0013301,0.0037213,3.29E-04,0,0,0,0,-7.09E-06,0.0056612,5,19.635,-89.303,0.83203,NaN,13.684,989.5,339.59,0.05,0.17123
18.099,200.26,-44.374,-3.3063,44.377,3.3063,3.822,0.049189,3.8223,0.73735,0.53221,0.0026282,28.61,-80.6,9.7916,0.031704,1.29E-05,-0.18357,0.016453,227.49,0,0.011396,3.23E-04,60.647,45.5,3.0293,0.13068,2068087,0,1.4753,0.63478,0.63478,0.19249,0.32007,0.12222,0.0071754,0.021279,-5.26E-05,0,0,0,0,-6.65E-07,0.0056825,5,19.635,-89.281,0.81146,NaN,13.698,989.76,339.6,0.05,0.17135
18.149,198.04,-44.538,-3.2579,44.542,3.2579,3.8486,0.049547,3.8489,0.73759,0.53211,0.01222,28.61,-80.6,9.7916,0.027154,1.25E-05,0.45244,0.021931,227.49,0,0.011396,3.23E-04,60.648,45.5,3.0296,0.13116,2076093,0,1.4863,0.6347,0.6347,0.19235,0.32011,0.12224,0.0061452,0.018617,-4.53E-04,0,0,0,0,4.01E-06,0.0057035,5,19.635,-89.288,0.74536,NaN,13.713,990.02,339.61,0.05,0.17146
18.199,195.81,-44.7,-3.2105,44.703,3.2114,3.8752,0.049903,3.8755,0.7378,0.53008,0.07208,28.61,-80.6,9.7916,0.0010322,1.27E-05,0,0,227.49,0,0.011396,3.23E-04,60.656,45.5,3.0311,0.13163,2083990,0,1.4972,0.63462,0.63462,0.19221,0.32015,0.12225,2.33E-04,8.09E-04,1.57E-04,0,0,0,0,0,0.0057242,5,19.635,-89.32,0.6764,NaN,13.727,990.28,339.62,0.05,0.17157
18.249,193.57,-44.859,-3.1635,44.863,3.166,3.9015,0.050252,3.9019,0.73792,0.52501,0.12429,28.61,-80.6,9.7916,0.023337,1.31E-05,-0.47469,0.028693,227.49,0,0.011396,3.23E-04,60.649,45.5,3.0298,0.13209,2091780,0,1.5081,0.63454,0.63454,0.19208,0.32019,0.12227,0.0052813,0.016179,2.03E-04,0,0,0,0,-4.35E-06,0.0057446,5,19.635,-89.353,0.68458,NaN,13.742,990.55,339.63,0.05,0.17169
18.299,191.32,-45.016,-3.1165,45.019,3.119,3.9276,0.050592,3.928,0.73799,0.51857,0.1245,28.61,-80.6,9.7916,0.023565,1.29E-05,0.035919,0.023506,227.49,0,0.011396,3.23E-04,60.65,45.5,3.0299,0.13255,2099463,0,1.5188,0.63446,0.63446,0.19194,0.32023,0.12228,0.005333,0.016484,8.30E-05,0,0,0,0,2.48E-08,0.0057646,5,19.635,-89.364,0.77489,NaN,13.756,990.81,339.64,0.05,0.1718
18.349,189.07,-45.171,-3.0694,45.174,3.0704,3.9534,0.05093,3.9537,0.73807,0.5134,0.078979,28.61,-80.6,9.7916,0.0037936,1.24E-05,0.32313,0.10205,227.49,0,0.011396,3.23E-04,60.655,45.5,3.031,0.133,2107041,0,1.5294,0.63438,0.63438,0.19181,0.32027,0.1223,8.58E-04,0.0024124,2.16E-04,0,0,0,0,1.99E-06,0.0057844,5,19.635,-89.352,0.84639,NaN,13.771,991.08,339.64,0.05,0.17191
